course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
1006314,Financial Modeling for Business Analysts and Consultants,https://www.udemy.com/financial-modeling-for-business-analysts-and-consultants/,True,45,2174,74,51,Intermediate Level,2.5,2016-12-19T19:26:30Z,Business Finance
1011058,How To Maximize Your Profits Trading Options,https://www.udemy.com/how-to-maximize-your-profits-trading-options/,True,200,1276,45,26,Intermediate Level,2.0,2016-12-13T14:57:18Z,Business Finance
739964,Investing And Trading For Beginners: Mastering Price Charts,https://www.udemy.com/investing-and-trading-for-beginners-mastering-price-charts/,True,65,1540,178,26,Beginner Level,1.0,2016-02-21T18:23:12Z,Business Finance
476268,Options Trading 3 : Advanced Stock Profit and Success Method,https://www.udemy.com/day-trading-stock-options-3/,True,195,5172,34,38,Expert Level,2.5,2015-05-28T00:14:03Z,Business Finance
504036,Short Selling: Learn To Sell Stocks Before The Fall,https://www.udemy.com/short-selling-learn-to-sell-before-the-fall/,True,75,2276,106,19,Intermediate Level,1.5,2015-06-22T21:18:35Z,Business Finance
719698,Basic Technical Analysis: Learn the structure of the market,https://www.udemy.com/learn-basic-technical-analysis/,True,20,4919,79,16,Beginner Level,1.5,2016-01-08T17:21:26Z,Business Finance
58977,Financial Statements Made Easy,https://www.udemy.com/intro-to-financial-statements-for-entrepreneurs/,True,95,8095,249,12,Beginner Level,0.5833333333333334,2013-06-09T00:21:26Z,Business Finance
1020760,Introduction to Accounting : Mastering Financial Statements,https://www.udemy.com/introduction-to-accounting-mastering-financial-statements/,True,50,1916,38,23,Beginner Level,1.0,2016-12-05T22:14:17Z,Business Finance
447362,Create Your Own Hedge Fund: Trade Stocks Like A Fund Manager,https://www.udemy.com/create-your-own-hedge-fund-double-your-money-every-year/,True,175,4005,237,25,Intermediate Level,2.0,2015-04-12T20:13:47Z,Business Finance
1266306,Forex Trading: Your Complete Guide to Get Started Like a Pro,https://www.udemy.com/forex-trading-your-complete-guide-to-get-started-like-a-pro/,True,140,1026,25,37,Beginner Level,3.0,2017-06-27T22:21:31Z,Business Finance
1170894,Python Algo Stock Trading: Automate Your Trading!,https://www.udemy.com/algorithmic-stock-trading-bootcamp-automate-your-trading/,True,95,1165,21,41,Beginner Level,2.5,2017-05-28T23:41:03Z,Business Finance
434774,Options Trading Stocks: Proven Toolbox For Financial Success,https://www.udemy.com/trading-stock-options-ii-simplified-strategies-for-success/,True,195,7884,118,68,Intermediate Level,10.0,2015-05-19T23:25:41Z,Business Finance
308690,Forex Trading A-Z™ - With LIVE Examples of Forex Trading,https://www.udemy.com/forex-trading/,True,195,16900,2476,52,Beginner Level,5.5,2014-12-12T23:58:39Z,Business Finance
1154754,Financial Modeling for Startups & Small Businesses,https://www.udemy.com/financial-modeling-for-startups-small-businesses/,True,195,4991,137,79,Beginner Level,11.5,2017-03-29T22:36:05Z,Business Finance
627540,Options Trading - How to Win with Weekly Options,https://www.udemy.com/work-from-home-setup-your-own-options-trading-business/,True,115,7489,1190,25,Intermediate Level,1.0,2015-10-22T21:54:28Z,Business Finance
1142570,How I Learned Stock Trading (and How You Can Too),https://www.udemy.com/best-stock-traders/,True,200,1580,12,53,Expert Level,2.0,2017-05-02T21:20:54Z,Business Finance
411168,Trading Inside Bars - Master 1 Easy Pattern To Be Successful,https://www.udemy.com/trading-inside-bars-find-setups-today-make-money-tomorrow/,True,125,2996,200,23,Intermediate Level,2.0,2015-03-09T00:24:38Z,Business Finance
358326,Dividend Investing: Build Your Portfolio for a Better Future,https://www.udemy.com/dividend-investing/,True,60,8314,83,47,Beginner Level,4.0,2015-01-24T06:31:19Z,Business Finance
153210,Learn Accounting. Understand Business.,https://www.udemy.com/learn-accounting-understand-business/,True,200,5572,123,33,Beginner Level,5.5,2014-03-27T17:58:37Z,Business Finance
834836,How to Consistently Win Trading Stocks in 30 Days or Less,https://www.udemy.com/winningstocktrades/,True,145,1433,169,15,Intermediate Level,1.0,2016-05-09T05:44:33Z,Business Finance
1171994,A Beginner's Guide to Quantopian Futures API,https://www.udemy.com/quantopian-futures/,True,20,936,6,11,Intermediate Level,1.5,2017-04-11T00:59:50Z,Business Finance
765562,"Comprehensive Guide to Financial Markets, Investing &Trading",https://www.udemy.com/financial-markets-a-to-z-for-beginners/,True,60,4187,600,79,Beginner Level,9.0,2016-02-29T18:45:41Z,Business Finance
43319,Options Trading Basics (3-Course Bundle),https://www.udemy.com/learn-options-trading-courses/,True,180,10100,985,45,Beginner Level,11.0,2013-02-25T11:36:06Z,Business Finance
401784,Options Trading Introduction: Day Trade Stock Options,https://www.udemy.com/how-to-trade-stock-options-level-1-start-day-trading/,True,95,12394,218,30,Beginner Level,2.5,2015-02-20T21:39:41Z,Business Finance
285638,Learn to Trade for Profit:Trading with Japanese Candlesticks,https://www.udemy.com/introduction-to-japanese-candlesticks/,True,60,16385,273,45,Beginner Level,3.0,2014-09-02T03:53:13Z,Business Finance
1005658,Trading for Beginners - Intermediate Level,https://www.udemy.com/trading-for-beginners-tier-2/,True,150,3979,40,39,Beginner Level,5.0,2016-11-09T01:45:20Z,Business Finance
1057242,Learn How to Set Up an Incubator Hedge Fund - Step-by-Step,https://www.udemy.com/hedge-fund-startup/,True,200,1406,71,54,Expert Level,1.5,2017-01-18T20:55:27Z,Business Finance
302562,Introduction to Accounting: The Language of Business,https://www.udemy.com/learnaccountingforfree/,True,20,11958,370,134,Beginner Level,11.5,2014-10-02T09:16:55Z,Business Finance
596598,Basic Excel for Basic Bookkeeping and Accounting,https://www.udemy.com/basic-excel-for-basic-bookkeeping/,True,95,7743,340,33,Beginner Level,1.5,2015-09-10T00:30:48Z,Business Finance
1102462,FOREX Trading with Price Action,https://www.udemy.com/forex-trading-system/,True,195,484,57,19,Beginner Level,1.0,2017-03-14T18:30:55Z,Business Finance
891484,Forex Trading - Advanced Fundamental Analysis,https://www.udemy.com/forex-trading-advanced-fundamental-analysis/,True,20,1754,100,49,Intermediate Level,2.5,2016-06-30T17:06:46Z,Business Finance
1217064,How To Invest With Tiny Capital In Stocks ?,https://www.udemy.com/howtoinvest5k/,True,20,1239,5,6,Beginner Level,0.7,2017-05-23T16:07:09Z,Business Finance
308696,Forex MetaTrader 4: Master MT4 Like A Pro Forex Trader,https://www.udemy.com/metatrader4/,True,150,2602,402,57,Beginner Level,5.0,2015-10-28T17:32:56Z,Business Finance
1148774,Options Trading 101: The Basics,https://www.udemy.com/options-trading-101-the-basics/,False,0,1514,66,11,Beginner Level,0.55,2017-03-23T22:19:57Z,Business Finance
959144,Practical Accounts APP Overview,https://www.udemy.com/practical-accounts-app-overview/,True,20,1361,1,14,Intermediate Level,3.0,2016-10-04T23:38:32Z,Business Finance
1233350,Bitcoin Profits for Beginners,https://www.udemy.com/bitcoin-profits-for-beginners/,True,100,61,18,30,Beginner Level,1.5,2017-06-09T17:01:05Z,Business Finance
724062,Financial Statements Basics,https://www.udemy.com/financial-statements-basics/,True,20,1374,19,9,Beginner Level,2.0,2016-01-14T18:58:56Z,Business Finance
771276,Introduction to Financial Statement Analysis,https://www.udemy.com/introduction-to-financial-statement-analysis/,True,20,1480,25,25,Beginner Level,1.5,2016-03-21T17:00:37Z,Business Finance
133536,Stock Market Investing for Beginners,https://www.udemy.com/the-beginners-guide-to-the-stock-market/,False,0,50855,2698,15,Beginner Level,1.5,2013-12-25T19:53:34Z,Business Finance
655300,Accounting for Beginners : Learn Basics in under 1 Hour,https://www.udemy.com/accounting-for-beginners-how-to-do-accounting-super-easily/,True,50,1971,13,20,Beginner Level,1.5,2015-12-03T17:08:10Z,Business Finance
680044,"Binary Options: Trading Strategies, 90% Accuracy and Signals",https://www.udemy.com/learn-trading-binary-options-from-scratch-and-3-strategies/,True,195,1723,38,24,Beginner Level,1.0,2015-12-14T18:29:57Z,Business Finance
545918,Stock Market Leverage: How to Start Trading Options Wisely,https://www.udemy.com/stock-market-tips-how-to-successfully-trade-options/,True,95,2153,14,13,Beginner Level,1.5,2015-07-27T18:39:51Z,Business Finance
191854,Stock Market Foundations,https://www.udemy.com/how-to-invest-in-the-stock-market-beginners/,False,0,19339,794,9,Beginner Level,2.0,2014-03-31T21:35:06Z,Business Finance
671578,Forex SOS Course: Trading Tweaks And Working Forex Strategy,https://www.udemy.com/forex-sos-course/,True,50,1315,48,59,Beginner Level,2.5,2015-11-18T22:40:10Z,Business Finance
151668,Introduction to Financial Modeling,https://www.udemy.com/financial-modeling-asimplemodel/,False,0,29167,1463,8,Intermediate Level,1.5,2014-05-27T16:22:16Z,Business Finance
44836,Option Spreads and Credit Spreads Bundle,https://www.udemy.com/option-spreads-and-credit-spreads-bundle/,True,180,2212,194,24,Expert Level,4.5,2013-03-05T18:27:38Z,Business Finance
528784,Stock market Investing Encyclopedia: How to invest in stocks,https://www.udemy.com/stockmarket/,True,200,3143,11,39,Intermediate Level,3.0,2015-11-10T22:55:53Z,Business Finance
637430,Learn the basics of preparing accounting statements,https://www.udemy.com/basics-of-financial-accounting/,True,20,1951,30,20,Intermediate Level,0.55,2015-10-13T21:07:22Z,Business Finance
236080,Elliott Wave -Forex Trading With The Elliott Wave Theory,https://www.udemy.com/forex-trading-with-the-elliot-wave-theory/,True,90,4022,35,14,Expert Level,1.0,2016-12-15T15:49:13Z,Business Finance
777444,Corporate Finance - A Brief Introduction,https://www.udemy.com/finance-a-brief-introduction-and-basics-finance-101/,False,0,11724,649,17,Beginner Level,1.5,2016-03-04T05:58:09Z,Business Finance
474238,Excel functions to analyze and visualize data,https://www.udemy.com/basic-excel-functions-to-analyze-large-data/,True,20,2283,54,16,Intermediate Level,2.0,2015-04-20T18:52:32Z,Business Finance
1245244,Building Financial Statements in Excel,https://www.udemy.com/guide-to-building-financial-statements/,True,35,1181,1,18,Beginner Level,1.0,2017-06-29T23:34:42Z,Business Finance
1243448,"Forex Trading with Fixed 'Risk through Options Trading""",https://www.udemy.com/forexoptions/,True,200,611,4,26,Beginner Level,1.0,2017-06-07T17:15:07Z,Business Finance
920604,Intro to Financial Modeling,https://www.udemy.com/intro-to-financial-modeling/,True,105,1077,110,55,Beginner Level,6.0,2016-08-19T20:12:24Z,Business Finance
215728,Shark Accounting - Building a Business by the Numbers!,https://www.udemy.com/shark-accounting/,True,20,6050,140,17,Beginner Level,1.5,2014-05-18T19:08:04Z,Business Finance
48841,Accounting in 60 Minutes - A Brief Introduction,https://www.udemy.com/accounting-in-60-minutes-a-brief-introduction/,False,0,56659,4397,16,Beginner Level,1.5,2013-04-07T21:39:25Z,Business Finance
907444,SAP FICO For Beginners - A Guide to SAP Financial Accounts,https://www.udemy.com/sap-fico-for-sap-beginners/,True,100,1444,101,59,Beginner Level,5.0,2016-07-25T16:08:07Z,Business Finance
317030,Learn how to double your Forex Trading Account in one trade,https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/,True,60,2900,424,36,Intermediate Level,2.5,2014-10-19T22:04:51Z,Business Finance
891490,"Accounting Superpowers: Learn Accounts, Understand Business!",https://www.udemy.com/accounting-basics-for-success-in-business-and-in-life/,True,200,1437,96,34,Beginner Level,2.5,2016-08-08T22:23:09Z,Business Finance
1070886,Python Algo Trading: FX Trading with Oanda,https://www.udemy.com/python-algo-trading-fx-trading-with-oanda/,True,200,453,42,33,Intermediate Level,3.0,2017-03-14T00:39:45Z,Business Finance
407984,Financial Model Basics: Build a model from start to finish,https://www.udemy.com/financial-model-basics-build-a-model-from-start-to-finish/,True,30,5057,142,13,Beginner Level,1.0,2015-02-06T07:12:25Z,Business Finance
214046,Option Trading for Rookies: The Covered Call Option Strategy,https://www.udemy.com/option-trading-for-rookies-investing-the-profitable-way/,True,95,6092,25,29,Beginner Level,1.5,2016-11-03T05:22:20Z,Business Finance
1175694,Get a Credit Repair Publication On Amazon and Live LIFE..,https://www.udemy.com/get-a-credit-repair-publication-on-amazon-and-live-life/,True,20,727,11,25,Beginner Level,3.0,2017-04-26T18:17:51Z,Business Finance
1188410,Basics of Mutual Funds for CA / CMA / CS / CFA Exams,https://www.udemy.com/basics-of-mutual-funds-for-ca-cma-cs-cfa-exams/,True,125,1045,2,17,Intermediate Level,1.0,2017-04-24T21:59:45Z,Business Finance
402836,Accounting 101: How to read an Accounting Balance Sheet,https://www.udemy.com/financial-statements-101-how-to-read-a-balance-sheet/,True,200,3050,86,22,Beginner Level,2.0,2015-01-27T09:27:49Z,Business Finance
576946,Introduction to bookkeeping and Accounting,https://www.udemy.com/introduction-to-bookkeeping-and-accounting/,True,35,2623,158,20,Beginner Level,1.0,2015-08-21T20:33:25Z,Business Finance
598266,Trading for everyone - The Independent Investor Course I,https://www.udemy.com/trading-for-everyone-the-independent-investor-course/,True,120,4133,15,36,Beginner Level,4.0,2015-10-08T20:23:36Z,Business Finance
1076920,Stock Market investment: Practical Accounting,https://www.udemy.com/stock-market-investment-practical-accounting/,True,125,1120,6,43,Beginner Level,3.0,2017-01-23T17:04:49Z,Business Finance
575676,Fundamentals of Investing!,https://www.udemy.com/investment-basics-lets-invest-series/,True,20,3125,54,13,Beginner Level,2.0,2015-08-09T18:34:30Z,Business Finance
24877,Introductory Financial Accounting,https://www.udemy.com/introductory-financial-accounting/,True,80,1793,265,54,Beginner Level,10.0,2012-10-03T03:20:10Z,Business Finance
1188742,Introduction to Cryptocurrencies and Blockchain,https://www.udemy.com/introduction-to-cryptocurrencies/,False,0,3775,138,11,Beginner Level,2.0,2017-05-01T21:18:54Z,Business Finance
323950,Use the Magic Multiple Moving Average Forex Trading system,https://www.udemy.com/the-magic-multiple-moving-average-forex-trading-system/,True,50,1097,252,10,Intermediate Level,1.0,2014-11-08T02:21:54Z,Business Finance
488818,QuickBooks 2015 Training for Newbies,https://www.udemy.com/free-training-quickbooks-2015/,True,200,2506,21,76,Beginner Level,6.0,2015-05-11T23:16:54Z,Business Finance
610890,TRADING PSYCHOLOGY: Trading Mindset Mastery,https://www.udemy.com/trading-psychology-trading-mindset-mastery/,True,120,975,23,23,Intermediate Level,1.0,2015-09-30T18:57:45Z,Business Finance
354324,Accounting 2 Simplified for You,https://www.udemy.com/accounting-2-simplified-for-you/,True,45,1446,23,27,Beginner Level,5.0,2014-12-09T08:31:40Z,Business Finance
713258,Bookkeeping Basics:  Understand the Fundamentals,https://www.udemy.com/bookkeeping-basics/,True,75,853,45,48,Beginner Level,4.5,2016-11-06T22:33:44Z,Business Finance
919906,Trading Options For Consistent Returns: Options Basics,https://www.udemy.com/trading-options-for-income/,False,0,4077,281,20,Beginner Level,1.5,2016-08-18T21:57:04Z,Business Finance
46010,TechniTrader Leading Hybrid Indicator Trading,https://www.udemy.com/leading-hybrid-indicator-trading/,True,20,4117,54,5,Intermediate Level,1.0,2013-04-04T21:36:10Z,Business Finance
42643,Master Iron Condors - Double the credit for half the risk,https://www.udemy.com/iron-condor-options-trading-strategy/,True,60,1338,139,7,Expert Level,1.0,2013-03-02T13:27:41Z,Business Finance
411778,Basics of investing in Mutual Funds,https://www.udemy.com/mutualfundinvesting/,True,20,1589,26,42,Intermediate Level,1.5,2015-03-03T01:22:39Z,Business Finance
390096,"How to Fund your Million Dollar Idea: Equity, Debt, Unfund",https://www.udemy.com/how-to-fund-your-million-dollar-idea-equity-debt-unfund/,True,50,1105,3,54,Intermediate Level,6.0,2015-02-11T06:52:30Z,Business Finance
249950,Binary Options Course - Level 2,https://www.udemy.com/binary-options-course-level-2/,False,0,5874,207,9,Intermediate Level,2.0,2014-06-26T02:00:55Z,Business Finance
692176,Apply finance concepts for smart project management,https://www.udemy.com/apply-finance-concepts-for-smart-project-management/,False,0,3465,161,24,Beginner Level,2.0,2016-02-23T21:05:46Z,Business Finance
1224262,Introduction to Futures Trading and Live Trade Demonstration,https://www.udemy.com/introduction-to-futures-trading-and-live-trading-futures/,True,60,54,4,6,Expert Level,0.7166666666666667,2017-05-24T14:16:09Z,Business Finance
1266148,Preparation of Consolidated Financial Statements (Basic),https://www.udemy.com/preparation-of-consolidated-financial-statements-basic/,False,0,965,0,18,Intermediate Level,1.5,2017-06-28T20:37:13Z,Business Finance
476256,Stock Options Trades Using Interactive Brokers,https://www.udemy.com/stock-options-trades-using-interactive-brokers/,True,95,1580,26,14,Intermediate Level,1.0,2015-09-07T20:21:39Z,Business Finance
738900,"Trading Seasonal Price Patterns in Stocks, Futures, & Forex!",https://www.udemy.com/trading-seasonal-price-patterns-in-stocks-futures-forex/,True,200,1094,8,13,Beginner Level,2.0,2016-03-30T04:56:57Z,Business Finance
57415,Interpreting Financial Statements,https://www.udemy.com/financialstatements/,True,20,1449,29,23,Beginner Level,1.5,2013-06-06T21:50:57Z,Business Finance
155344,Introduction to Bookkeeping (Accounting),https://www.udemy.com/introduction-to-bookkeeping/,True,20,3251,10,59,Beginner Level,12.0,2014-01-31T20:40:36Z,Business Finance
42491,CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery ,https://www.udemy.com/advanced-credit-spreads/,True,60,607,55,16,Intermediate Level,2.0,2013-03-05T11:31:37Z,Business Finance
165122,Trade Recap I - A Real Look at Futures Options Markets,https://www.udemy.com/d-levels-trade-recap-jan-17th-feb-5th-2014/,True,20,3339,4,11,Beginner Level,1.5,2014-02-17T09:22:13Z,Business Finance
530768,Advanced Stock Options for Serious Equity Investors!,https://www.udemy.com/bullet-proof-options-controlled-leverage-investing-secrets/,True,200,1271,23,7,Expert Level,1.5,2015-09-22T19:48:31Z,Business Finance
619296,CFA: Fast Track your career in Finance,https://www.udemy.com/cfapreparebetter/,True,20,1393,27,21,Beginner Level,2.0,2015-09-29T20:12:53Z,Business Finance
364810,Double your Forex Account using the MAGIC MA trading robot,https://www.udemy.com/double-your-forex-account-using-the-magic-ma-robot/,True,65,1160,117,24,Intermediate Level,2.5,2014-12-10T21:45:30Z,Business Finance
298558,Advanced Accounting for Investment Banking,https://www.udemy.com/advanced-accounting-for-investment-banking/,True,50,1260,80,38,Intermediate Level,4.0,2014-10-01T18:51:06Z,Business Finance
529424,How to Become a Financial Analyst from Scratch!,https://www.udemy.com/become-a-financial-analyst-from-scratch-n1/,True,40,2177,31,38,Beginner Level,5.0,2015-07-07T18:59:39Z,Business Finance
720814,First Steps to Trading the Forexmarkets : Technical Analysis,https://www.udemy.com/first-steps-to-trading-the-forexmarkets-technical-analysis/,True,35,1772,19,15,Beginner Level,3.5,2016-01-08T21:40:03Z,Business Finance
1218552,Forex for Beginners: Easy Forex Trading for Beginners,https://www.udemy.com/forex-for-beginners-easy-forex-trading-for-beginners/,False,0,1780,32,9,Beginner Level,1.0,2017-05-18T16:48:46Z,Business Finance
851106,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),https://www.udemy.com/crowdfund-investing-101-the-basics-of-equity-crowdfunding/,False,0,4607,181,11,Beginner Level,0.5333333333333333,2016-05-17T00:43:59Z,Business Finance
429308,Read financial statements like a pro,https://www.udemy.com/read-financial-statements-in-5-minutes/,True,50,12,1,38,Intermediate Level,4.0,2015-03-02T23:49:35Z,Business Finance
244000,Forex Trading: The High ROI Forex Trading End of Day Course,https://www.udemy.com/the-high-roi-forex-trading-end-of-day-course/,True,125,8,1,19,Intermediate Level,2.5,2014-06-16T11:02:39Z,Business Finance
831940,Fundamentals of Accounting for Business Owners,https://www.udemy.com/fundamentals-of-accounting-for-business-owners/,True,20,217,0,47,Beginner Level,2.5,2017-02-06T16:35:44Z,Business Finance
707224,Financial Statement Review 101:  How to Find Errors,https://www.udemy.com/financial-statement-review-101-how-to-find-errors/,True,30,5,2,15,Beginner Level,2.0,2017-02-03T16:23:16Z,Business Finance
1030976,The Complete Financial Statement Analysis Course,https://www.udemy.com/the-complete-financial-statement-analysis-course/,True,150,912,12,37,Beginner Level,3.0,2017-01-11T02:52:19Z,Business Finance
1122146,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),https://www.udemy.com/basics-investing-penny-stocks-beginners-hot-best-penny-stocks-trading/,True,200,1033,2,31,Beginner Level,1.5,2017-02-22T21:36:08Z,Business Finance
808506,Candlestick Analysis For Professional Traders,https://www.udemy.com/testing-candlesticks/,True,95,913,117,48,Expert Level,2.0,2016-05-18T16:04:14Z,Business Finance
372234,Hands-on Financial Modeling (With 6 Excel Templates),https://www.udemy.com/financial-modelling-in-excel/,True,30,4601,38,14,Intermediate Level,4.0,2015-04-02T17:51:17Z,Business Finance
1045726,Stock Market investment:Non financial fundamental analysis,https://www.udemy.com/stock-market-investmentnon-financial-fundamental-analysis/,True,125,1091,4,29,Beginner Level,3.0,2016-12-20T14:36:59Z,Business Finance
943426,Learn How to Play CashFlow Game,https://www.udemy.com/learn-how-to-play-cashflow-game/,True,35,1459,11,26,Beginner Level,1.0,2016-10-17T21:16:49Z,Business Finance
46927,Basics of Business Finance,https://www.udemy.com/basics-of-business-finance/,True,30,4855,64,24,Beginner Level,4.0,2013-03-22T17:42:18Z,Business Finance
567070,Accounting Made Easy 2,https://www.udemy.com/accounting-made-easy-2/,True,50,4034,8,40,Intermediate Level,3.0,2015-09-16T18:57:23Z,Business Finance
867440,"Bitcoin: el futuro del dinero, hoy",https://www.udemy.com/bitcoin-el-futuro-del-dinero-hoy/,True,200,57,22,19,Intermediate Level,3.0,2016-06-06T00:06:37Z,Business Finance
1172370,Mit Finanzwissen zu besserem Unternehmertum,https://www.udemy.com/mit-finanzwissen-zu-besserem-unternehmertum/,True,50,49,3,23,Beginner Level,3.0,2017-05-10T15:10:34Z,Business Finance
673702,Como hacer empresa en 10 sesiones prácticas,https://www.udemy.com/finanzas-para-principiantes/,True,20,11,2,10,Intermediate Level,0.5,2015-11-19T18:20:45Z,Business Finance
821108,المحاسبة للإداريين و غير المحاسبين,https://www.udemy.com/accounting-for-non-accountants-trendcast/,True,20,9,3,17,Beginner Level,0.7166666666666667,2016-04-23T22:57:42Z,Business Finance
518886,MQL4 Tutorial Golden Goose,https://www.udemy.com/mql4-tutorial-golden-goose-trading-tutorial/,True,20,135,5,12,Beginner Level,1.5,2015-06-07T19:32:46Z,Business Finance
600206,Business Accounting Made Easy,https://www.udemy.com/accounting-level-1-course/,True,50,1168,5,26,Beginner Level,5.5,2015-09-05T05:15:07Z,Business Finance
42640,Technical Analysis - A practical approach for trade entry,https://www.udemy.com/learn-technical-analysis/,True,60,454,52,15,Expert Level,2.0,2013-02-24T04:47:36Z,Business Finance
696616,Stock Market for Beginners - Complete Starter Toolkit,https://www.udemy.com/complete-stock-market-starter-toolkit-for-beginners/,True,120,577,45,82,Intermediate Level,6.5,2016-03-31T18:22:30Z,Business Finance
205810,Beginners Binary Options Course,https://www.udemy.com/beginners-binary-options-trading-course/,False,0,10540,799,14,Beginner Level,1.5,2014-04-27T06:58:27Z,Business Finance
965306,Forex: What's a Trend and When it is Strong and Reliable,https://www.udemy.com/forex-whats-a-trend-strong-and-reliable/,False,0,2955,43,30,Intermediate Level,2.0,2016-10-05T15:39:55Z,Business Finance
1128662,Volatility Trading Analysis with R,https://www.udemy.com/volatility-trading-analysis-with-r/,True,50,190,13,45,Expert Level,6.0,2017-03-06T21:26:55Z,Business Finance
627706,Awaken the Accountant in You | Master the Accounting Basics,https://www.udemy.com/enlightened-accountant-master-accounting-basics-in-no-time/,True,35,1135,10,16,Beginner Level,1.5,2015-11-24T23:55:22Z,Business Finance
494330,Bookkeeping Made Easy,https://www.udemy.com/accounting-made-easy/,True,70,1263,21,18,Beginner Level,1.5,2015-07-14T00:00:48Z,Business Finance
153926,BITCOIN VISUALLY. Part I.,https://www.udemy.com/bitcoin-visually-part-i/,True,50,115,6,31,Beginner Level,4.0,2014-03-16T14:36:01Z,Business Finance
806122,Learn and Master the Basics of Finance,https://www.udemy.com/finance-101/,True,20,43,17,39,Beginner Level,3.0,2016-09-25T20:37:51Z,Business Finance
756520,Exam 1 Review - Managerial Accounting (U of H),https://www.udemy.com/exam-1-review-mgr-acct/,True,30,47,9,22,Beginner Level,2.0,2016-02-11T16:23:46Z,Business Finance
509512,Forex For Beginners - A Guide To Currency Trading,https://www.udemy.com/forex-for-beginners-a-guide-to-currency-trading/,True,20,68,10,23,Beginner Level,0.5,2015-05-25T18:19:21Z,Business Finance
326948,Working Capital Management for CA / CFA / CPA Exams,https://www.udemy.com/working-capital-management/,True,25,2342,9,33,Intermediate Level,3.5,2014-10-25T13:00:19Z,Business Finance
674350,Mastering Futures Options for Beginners - Your Top 5 Plays!,https://www.udemy.com/mastering-futures-options-for-beginners-your-top-10-plays/,True,200,1185,10,33,Beginner Level,2.5,2016-02-02T20:35:37Z,Business Finance
42634,"Advanced Options Concepts - Probability, Greeks, Simulation",https://www.udemy.com/advanced-options-analysis/,True,60,968,81,10,Intermediate Level,2.0,2013-02-27T13:05:27Z,Business Finance
1222836,Case Studies in Macro Economics,https://www.udemy.com/case-studies-in-macro-economics/,True,50,114,1,22,Beginner Level,4.0,2017-05-25T17:00:12Z,Business Finance
990440,My Forex Strategy that win consistently over and over,https://www.udemy.com/my-forex-strategy-that-help-me-consistently-winning/,True,200,204,23,9,Intermediate Level,1.5,2016-10-29T14:51:53Z,Business Finance
569436,How to Become an Accountant from scratch!,https://www.udemy.com/the-udemy-case-study/,True,40,1169,7,15,Beginner Level,3.0,2015-08-20T20:24:00Z,Business Finance
803664,How to invest in Gold,https://www.udemy.com/howtoinvestingold/,True,50,249,14,39,Beginner Level,2.5,2016-06-14T17:10:19Z,Business Finance
213154,Automate Your Finances,https://www.udemy.com/automate-your-personal-finances/,True,20,690,17,21,Beginner Level,1.0,2014-05-08T23:09:32Z,Business Finance
363404,Futures/Commodity Training (Basics),https://www.udemy.com/commodity/,False,0,4863,202,6,Beginner Level,1.5,2015-02-07T07:04:07Z,Business Finance
323196,Master Finance in Three Hours,https://www.udemy.com/basic-finance-for-startups-smes-quick-clear-practical/,True,20,721,12,29,Beginner Level,3.0,2014-10-28T20:48:49Z,Business Finance
1225686,Learn Options on Futures for Hedging Options and Stocks,https://www.udemy.com/learn-options-on-futures-for-hedging-options-and-stocks/,True,60,51,2,6,Expert Level,0.7,2017-05-23T22:23:38Z,Business Finance
805336,Introductory Forex Trading Course,https://www.udemy.com/introductory-forex-trading-course/,False,0,5931,158,15,Beginner Level,3.5,2016-05-04T22:34:45Z,Business Finance
828254,Budgeting Hacks to Build Wealth!,https://www.udemy.com/budgeting-wealth/,False,0,4931,154,7,Beginner Level,0.5333333333333333,2016-05-31T15:10:45Z,Business Finance
478598,Forex Prep Academy for Beginners-Real trades!,https://www.udemy.com/forex-prep-academy-for-beginners/,True,75,1303,21,44,Beginner Level,3.0,2015-06-19T15:22:42Z,Business Finance
743914,Value Investing For Beginners,https://www.udemy.com/value-investing-for-beginners-y/,True,100,801,48,25,Beginner Level,2.5,2016-05-11T17:20:38Z,Business Finance
542028,MQL4 Tutorial Bootcamp - Trading Robot Coding in Metatrader4,https://www.udemy.com/mql4-tutorial-bootcamp-trading-robot-coding-in-metatrader4/,True,30,1278,33,23,Beginner Level,0.7166666666666667,2015-07-02T21:57:04Z,Business Finance
211874,Business finances,https://www.udemy.com/business-finances-learn-about-business-loans-debt-credit/,True,75,4695,7,20,Beginner Level,1.0,2014-05-07T01:51:09Z,Business Finance
754028,Financial Accounting - A Brief Introduction,https://www.udemy.com/accounting-in-less-then-one-hour/,False,0,17847,1440,17,Beginner Level,1.0,2016-02-24T14:53:28Z,Business Finance
546924,Trading Economic Indicators - Complete Trading System,https://www.udemy.com/hacking-trading-through-economic-indicators/,True,50,2692,25,25,Beginner Level,1.5,2015-09-17T18:47:54Z,Business Finance
1273896,Covered Calls - Powerful Income Strategy for Stock Traders,https://www.udemy.com/covered-calls-income-strategy-for-stock-traders/,True,60,22,0,8,Beginner Level,1.0,2017-07-03T15:13:33Z,Business Finance
